Record Length,2.500000e+03,,   0.000180000000,  -0.07200,
Sample Interval,4.000000e-08,,   0.000180040000,  -0.06800,
Trigger Point,-4.500000000000e+03,,   0.000180080000,  -0.06400,
,,,   0.000180120000,  -0.06400,
,,,   0.000180160000,  -0.06000,
,,,   0.000180200000,  -0.05600,
Source,CH1,,   0.000180240000,  -0.05200,
Vertical Units,V,,   0.000180280000,  -0.04800,
Vertical Scale,1.000000e-01,,   0.000180320000,  -0.04800,
Vertical Offset,0.000000e+00,,   0.000180360000,  -0.04400,
Horizontal Units,s,,   0.000180400000,  -0.04000,
Horizontal Scale,1.000000e-05,,   0.000180440000,  -0.03600,
Pt Fmt,Y,,   0.000180480000,  -0.03200,
Yzero,0.000000e+00,,   0.000180520000,  -0.02800,
Probe Atten,1.000000e+00,,   0.000180560000,  -0.02400,
Model Number,TDS2012B,,   0.000180600000,  -0.02400,
Serial Number,C102475,,   0.000180640000,  -0.02000,
Firmware Version,FV:v22.11,,   0.000180680000,  -0.01200,
,,,0.000180720000,  -0.00800,
,,,0.000180760000,  -0.00800,
,,,0.000180800000,  -0.00400,
,,,0.000180840000,   0.00000,
,,,0.000180880000,   0.00400,
,,,0.000180920000,   0.00800,
,,,0.000180960000,   0.00800,
,,,0.000181000000,   0.01600,
,,,0.000181040000,   0.02000,
,,,0.000181080000,   0.02400,
,,,0.000181120000,   0.02400,
,,,0.000181160000,   0.03200,
,,,0.000181200000,   0.03200,
,,,0.000181240000,   0.03600,
,,,0.000181280000,   0.04000,
,,,0.000181320000,   0.04400,
,,,0.000181360000,   0.04800,
,,,0.000181400000,   0.05200,
,,,0.000181440000,   0.05200,
,,,0.000181480000,   0.05600,
,,,0.000181520000,   0.06000,
,,,0.000181560000,   0.06400,
,,,0.000181600000,   0.06400,
,,,0.000181640000,   0.06800,
,,,0.000181680000,   0.07200,
,,,0.000181720000,   0.07600,
,,,0.000181760000,   0.08000,
,,,0.000181800000,   0.08400,
,,,0.000181840000,   0.08800,
,,,0.000181880000,   0.08800,
,,,0.000181920000,   0.09200,
,,,0.000181960000,   0.09600,
,,,0.000182000000,   0.10000,
,,,0.000182040000,   0.10400,
,,,0.000182080000,   0.10400,
,,,0.000182120000,   0.10800,
,,,0.000182160000,   0.11200,
,,,0.000182200000,   0.11600,
,,,0.000182240000,   0.12000,
,,,0.000182280000,   0.12000,
,,,0.000182320000,   0.12400,
,,,0.000182360000,   0.12800,
,,,0.000182400000,   0.12800,
,,,0.000182440000,   0.13200,
,,,0.000182480000,   0.14000,
